"date","landingPagePath","source","medium","region","uniquePageviews","bounces","timeOnPage","sessions","newUsers","pageviews","exits","sessionDuration"
2019-03-25,"/office-of-admissions","(direct)","(none)","England",2,0,24,1,0,2,1,24
2019-03-25,"/office-of-admissions","(direct)","(none)","Maine",9,0,319,3,2,10,3,319
2019-03-25,"/office-of-admissions","(direct)","(none)","Massachusetts",2,2,0,2,1,2,2,0
2019-03-25,"/office-of-admissions","google","organic","Missouri",4,0,46,1,0,4,1,45
2019-03-25,"/office-of-admissions","google","organic","New Hampshire",1,1,0,1,0,1,1,0
2019-03-25,"/office-of-admissions","m.facebook.com","referral","Maine",1,0,156,1,1,2,1,156
2019-03-25,"/office-of-admissions","m.facebook.com","referral","North Carolina",2,1,167,2,1,3,2,167
2019-03-26,"/office-of-admissions","(direct)","(none)","California",3,0,11,1,1,3,1,11
2019-03-26,"/office-of-admissions","(direct)","(none)","Connecticut",2,0,6,1,1,2,1,6
2019-03-26,"/office-of-admissions","commonapp.org","referral","Maine",3,0,28,1,0,3,1,28
2019-03-26,"/office-of-admissions","duckduckgo","organic","Maine",1,1,0,1,0,1,1,0
2019-03-26,"/office-of-admissions","google","organic","Maine",8,1,217,3,1,10,3,217
2019-03-26,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2019-03-26,"/office-of-admissions","google","organic","New Hampshire",1,1,0,1,0,1,1,0
2019-03-26,"/office-of-admissions","google","organic","Vermont",9,1,1865,2,0,9,2,1863
2019-03-26,"/office-of-admissions","mail.google.com","referral","Maine",1,0,366,1,0,2,1,366
2019-03-27,"/office-of-admissions","(direct)","(none)","California",4,0,130,1,0,5,1,131
2019-03-27,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-03-27,"/office-of-admissions","(direct)","(none)","Massachusetts",3,0,31,1,1,3,1,31
2019-03-27,"/office-of-admissions","(direct)","(none)","Tennessee",2,0,8,1,1,2,1,8
2019-03-27,"/office-of-admissions","google","organic","California",5,0,110,1,1,5,1,111
2019-03-27,"/office-of-admissions","google","organic","Casablanca-Settat",1,1,0,1,1,1,1,0
2019-03-27,"/office-of-admissions","google","organic","Maine",5,0,57,2,1,5,2,56
2019-03-27,"/office-of-admissions","google","organic","New Hampshire",1,1,0,1,0,1,1,0
2019-03-28,"/office-of-admissions","(direct)","(none)","Connecticut",8,0,94,1,1,15,1,94
2019-03-28,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-03-28,"/office-of-admissions","google","organic","Maine",6,0,253,2,2,8,2,252
2019-03-28,"/office-of-admissions","google","organic","Vermont",17,0,3315,1,0,26,1,3314
2019-03-28,"/office-of-admissions","yahoo","organic","Maine",1,1,0,1,1,1,1,0
2019-03-29,"/office-of-admissions","(direct)","(none)","Central Development Region",1,1,0,1,1,1,1,0
2019-03-29,"/office-of-admissions","bb.courses.maine.edu","referral","Maine",3,0,17,1,0,3,1,17
2019-03-29,"/office-of-admissions","cms.usm.maine.edu","referral","Maine",2,0,5,1,0,2,1,5
2019-03-29,"/office-of-admissions","google","organic","Maine",2,0,26,1,0,2,1,26
2019-03-29,"/office-of-admissions","google","organic","Massachusetts",2,0,9,1,1,2,1,9
2019-03-29,"/office-of-admissions","google","organic","Vermont",3,0,66,1,0,4,1,66
2019-03-30,"/office-of-admissions","(direct)","(none)","Brussels",4,0,932,1,0,8,1,932
2019-03-30,"/office-of-admissions","(direct)","(none)","Maine",5,0,152,1,1,5,1,153
2019-03-30,"/office-of-admissions","google","organic","Maine",3,0,77,1,0,3,1,77
2019-03-30,"/office-of-admissions","google","organic","Vermont",3,0,320,1,0,3,1,320
2019-03-31,"/office-of-admissions","(direct)","(none)","Maine",2,0,974,1,1,2,1,974
2019-03-31,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,1,1,1,0
2019-04-01,"/office-of-admissions","(direct)","(none)","Connecticut",2,0,10,1,1,2,1,10
2019-04-01,"/office-of-admissions","(direct)","(none)","Maine",1,0,28,1,1,2,1,28
2019-04-01,"/office-of-admissions","(direct)","(none)","Makkah Province",4,0,50,1,1,4,1,49
2019-04-01,"/office-of-admissions","google","organic","Maine",6,3,32,4,0,6,4,32
2019-04-01,"/office-of-admissions","google","organic","North Carolina",1,1,0,1,0,1,1,0
2019-04-01,"/office-of-admissions","maine.edu","referral","Maine",1,1,0,1,0,1,1,0
2019-04-02,"/office-of-admissions","(direct)","(none)","Central Development Region",4,0,325,1,0,7,1,324
2019-04-02,"/office-of-admissions","(direct)","(none)","Illinois",3,0,108,1,1,4,1,108
2019-04-02,"/office-of-admissions","(direct)","(none)","Mississippi",1,1,0,1,1,1,1,0
2019-04-02,"/office-of-admissions","google","organic","Maine",10,4,1115,6,1,10,6,1114
2019-04-02,"/office-of-admissions","google","organic","Tennessee",2,2,0,2,0,2,2,0
2019-04-02,"/office-of-admissions","google","organic","Veneto",1,1,0,1,0,1,1,0
2019-04-03,"/office-of-admissions","(direct)","(none)","Delta",1,1,0,1,1,1,1,0
2019-04-03,"/office-of-admissions","(direct)","(none)","Ohio",1,1,0,1,1,1,1,0
2019-04-03,"/office-of-admissions","google","organic","Maine",2,2,0,2,0,2,2,0
2019-04-03,"/office-of-admissions","google","organic","Massachusetts",2,0,72,1,1,2,1,72
2019-04-03,"/office-of-admissions","google","organic","New Hampshire",4,0,156,2,0,6,2,156
2019-04-03,"/office-of-admissions","google","organic","Tennessee",1,1,0,1,1,1,1,0
2019-04-04,"/office-of-admissions","commonapp.org","referral","New Hampshire",4,0,66,1,1,5,1,65
2019-04-04,"/office-of-admissions","google","organic","Maine",2,0,45,1,0,2,1,45
2019-04-04,"/office-of-admissions","google","organic","Massachusetts",14,0,712,2,0,24,2,712
2019-04-04,"/office-of-admissions","google","organic","North Carolina",4,0,1328,2,0,5,2,1328
2019-04-05,"/office-of-admissions","(direct)","(none)","Massachusetts",4,0,141,2,1,7,2,142
2019-04-05,"/office-of-admissions","cmsdev00.doit.usm.maine.edu","referral","Maine",8,0,325,1,0,11,1,325
2019-04-05,"/office-of-admissions","google","organic","California",2,0,41,1,0,2,1,41
2019-04-05,"/office-of-admissions","google","organic","Massachusetts",3,1,14,2,1,4,2,14
2019-04-05,"/office-of-admissions","google","organic","New York",9,0,776,1,0,11,1,777
2019-04-05,"/office-of-admissions","google","organic","Tennessee",1,1,0,1,0,1,1,0
2019-04-06,"/office-of-admissions","bing","organic","Maine",5,0,337,1,0,6,1,338
2019-04-07,"/office-of-admissions","(direct)","(none)","Massachusetts",2,0,6,1,1,2,1,6
2019-04-07,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2019-04-08,"/office-of-admissions","(direct)","(none)","Maine",3,0,107,1,1,3,1,107
2019-04-08,"/office-of-admissions","(direct)","(none)","Massachusetts",4,0,707,1,1,7,1,707
2019-04-08,"/office-of-admissions","google","organic","Maine",9,0,1584,1,1,13,1,1586
2019-04-08,"/office-of-admissions","mycampus.maine.edu","referral","Maine",4,0,1130,1,0,4,1,1131
2019-04-09,"/office-of-admissions","(direct)","(none)","Maine",4,0,17,2,2,4,2,17
2019-04-09,"/office-of-admissions","(direct)","(none)","Plaines Wilhems District",2,0,20,1,1,2,1,20
2019-04-09,"/office-of-admissions","(direct)","(none)","Shanghai",1,1,0,1,1,1,1,0
2019-04-09,"/office-of-admissions","google","organic","Maine",9,0,1453,2,0,16,2,1451
2019-04-09,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,0,1,1,0
2019-04-09,"/office-of-admissions","google","organic","Michigan",1,1,0,1,0,1,1,0
2019-04-09,"/office-of-admissions","google","organic","North Carolina",2,0,11,1,1,2,1,11
2019-04-09,"/office-of-admissions","google","organic","Vermont",2,0,122,1,1,2,1,122
2019-04-10,"/office-of-admissions","(direct)","(none)","Connecticut",3,0,1604,1,1,3,1,1604
2019-04-10,"/office-of-admissions","(direct)","(none)","Illinois",1,1,0,1,1,1,1,0
2019-04-10,"/office-of-admissions","(direct)","(none)","Massachusetts",2,0,1472,1,1,3,1,1472
2019-04-10,"/office-of-admissions","(direct)","(none)","Mississippi",1,1,0,1,1,1,1,0
2019-04-10,"/office-of-admissions","(direct)","(none)","New York",4,0,62,1,0,5,1,62
2019-04-10,"/office-of-admissions","google","organic","Federal Territory of Kuala Lumpur",1,1,0,1,1,1,1,0
2019-04-10,"/office-of-admissions","google","organic","Maine",5,1,38,3,0,6,3,38
2019-04-10,"/office-of-admissions","google","organic","Massachusetts",2,0,235,1,1,2,1,235
2019-04-10,"/office-of-admissions","google","organic","New Hampshire",3,0,46,1,0,3,1,46
2019-04-10,"/office-of-admissions","google","organic","North Carolina",1,1,0,1,1,1,1,0
2019-04-11,"/office-of-admissions","(direct)","(none)","Connecticut",1,1,0,1,1,1,1,0
2019-04-11,"/office-of-admissions","(direct)","(none)","New York",1,1,0,1,1,1,1,0
2019-04-11,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,1,1,1,0
2019-04-11,"/office-of-admissions","bing","organic","Maine",15,0,272,2,0,17,2,274
2019-04-11,"/office-of-admissions","google","organic","Maine",6,0,257,2,0,7,2,257
2019-04-12,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,0,1,1,0
2019-04-12,"/office-of-admissions","(direct)","(none)","New York",1,1,0,1,0,1,1,0
2019-04-12,"/office-of-admissions","(direct)","(none)","Shanghai",1,1,0,1,1,1,1,0
2019-04-12,"/office-of-admissions","bing","organic","Maine",3,0,58,1,0,3,1,58
2019-04-12,"/office-of-admissions","bing","organic","Mississippi",1,1,0,1,1,1,1,0
2019-04-12,"/office-of-admissions","google","organic","Rhode Island",2,0,73,1,0,2,1,73
2019-04-12,"/office-of-admissions","google","organic","Wisconsin",5,0,214,1,0,5,1,213
2019-04-12,"/office-of-admissions","yahoo","organic","Maine",3,0,106,1,0,3,1,106
2019-04-13,"/office-of-admissions","(direct)","(none)","Maine",7,0,256,1,1,8,1,255
2019-04-13,"/office-of-admissions","commonapp.org","referral","Washington",2,0,22,1,0,2,1,22
2019-04-13,"/office-of-admissions","google","organic","Maine",10,0,2397,1,0,14,1,2397
2019-04-14,"/office-of-admissions","(direct)","(none)","Massachusetts",3,0,221,1,1,6,1,222
2019-04-14,"/office-of-admissions","google","organic","Maine",3,0,47,1,0,3,1,47
2019-04-15,"/office-of-admissions","(direct)","(none)","Distrito Nacional",11,0,784,1,1,15,1,783
2019-04-15,"/office-of-admissions","google","organic","Connecticut",8,0,921,1,0,14,1,923
2019-04-15,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-04-15,"/office-of-admissions","google","organic","Massachusetts",5,1,130,2,0,5,2,130
2019-04-15,"/office-of-admissions","google","organic","New York",5,0,99,2,0,6,2,100
2019-04-16,"/office-of-admissions","applyweb.com","referral","Pennsylvania",9,0,447,1,0,10,1,447
2019-04-16,"/office-of-admissions","google","organic","Maine",16,0,738,4,1,17,4,738
2019-04-16,"/office-of-admissions","google","organic","Massachusetts",2,0,279,1,0,2,1,279
2019-04-17,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-04-17,"/office-of-admissions","(direct)","(none)","Massachusetts",2,2,0,2,1,2,2,0
2019-04-18,"/office-of-admissions","google","organic","California",2,0,9,1,0,2,1,9
2019-04-18,"/office-of-admissions","google","organic","Maine",2,0,3,1,0,2,1,3
2019-04-18,"/office-of-admissions","m.facebook.com","referral","Mississippi",3,0,567,1,1,5,1,567
2019-04-19,"/office-of-admissions","google","organic","Massachusetts",4,0,24,1,0,4,1,23
2019-04-20,"/office-of-admissions","(direct)","(none)","District of Columbia",1,1,0,1,1,1,1,0
2019-04-21,"/office-of-admissions","google","organic","Maine",9,0,295,1,1,13,1,294
2019-04-22,"/office-of-admissions","(direct)","(none)","Connecticut",3,1,190,2,1,4,2,190
2019-04-22,"/office-of-admissions","google","organic","Maine",22,0,1700,7,0,24,7,1699
2019-04-23,"/office-of-admissions","bing","organic","Vermont",2,0,42,1,0,2,1,42
2019-04-23,"/office-of-admissions","google","organic","Iowa",1,1,0,1,0,1,1,0
2019-04-23,"/office-of-admissions","google","organic","Maine",8,0,322,1,0,10,1,323
2019-04-23,"/office-of-admissions","google","organic","Massachusetts",2,0,3,1,0,2,1,3
2019-04-23,"/office-of-admissions","google","organic","New York",1,1,0,1,0,1,1,0
2019-04-24,"/office-of-admissions","(direct)","(none)","Connecticut",2,0,24,1,1,2,1,24
2019-04-24,"/office-of-admissions","(direct)","(none)","New Hampshire",1,1,0,1,0,1,1,0
2019-04-24,"/office-of-admissions","google","organic","Maine",4,1,136,2,1,5,2,136
2019-04-25,"/office-of-admissions","google","organic","Maine",3,1,35,2,0,3,2,35
2019-04-25,"/office-of-admissions","google","organic","Massachusetts",12,0,1555,3,0,20,3,1554
2019-04-25,"/office-of-admissions","us.search.yahoo.com","referral","Florida",4,0,74,1,1,7,1,75
2019-04-26,"/office-of-admissions","commonapp.org","referral","Maine",2,0,38,1,0,2,1,37
2019-04-26,"/office-of-admissions","google","organic","Maine",10,0,1338,1,1,18,1,1337
2019-04-26,"/office-of-admissions","google","organic","Texas",6,0,240,1,1,7,1,240
2019-04-27,"/office-of-admissions","(direct)","(none)","Connecticut",3,0,13,1,1,3,1,14
2019-04-27,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,1,1,1,0
2019-04-27,"/office-of-admissions","(direct)","(none)","New York",1,1,0,1,0,1,1,0
2019-04-27,"/office-of-admissions","(direct)","(none)","Rhode Island",1,0,123,1,1,2,1,123
2019-04-27,"/office-of-admissions","google","cpc","Maine",1,1,0,1,0,1,1,0
2019-04-27,"/office-of-admissions","google","organic","Maine",5,0,619,1,0,5,1,620
2019-04-27,"/office-of-admissions","maine.edu","referral","Massachusetts",2,0,38,1,0,2,1,38
2019-04-28,"/office-of-admissions","commonapp.org","referral","Maine",3,0,347,1,0,3,1,347
2019-04-29,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,1,1,1,0
2019-04-29,"/office-of-admissions","bing","organic","Maine",1,1,0,1,0,1,1,0
2019-04-29,"/office-of-admissions","google","organic","Maine",11,1,1077,2,1,12,2,1076
2019-04-30,"/office-of-admissions","(direct)","(none)","Georgia",1,1,0,1,1,1,1,0
2019-04-30,"/office-of-admissions","(direct)","(none)","Maine",10,0,1224,1,0,14,1,1224
2019-04-30,"/office-of-admissions","duckduckgo","organic","New York",3,0,129,1,1,3,1,129
2019-04-30,"/office-of-admissions","google","organic","Louisiana",1,1,0,1,1,1,1,0
2019-04-30,"/office-of-admissions","google","organic","Maine",6,0,795,1,0,7,1,795
2019-05-01,"/office-of-admissions","(direct)","(none)","Maine",6,0,926,2,1,6,2,926
2019-05-01,"/office-of-admissions","(direct)","(none)","Massachusetts",1,1,0,1,1,1,1,0
2019-05-01,"/office-of-admissions","(direct)","(none)","Virginia",1,1,0,1,1,1,1,0
2019-05-01,"/office-of-admissions","bing","organic","Maine",13,0,2400,2,0,14,2,2399
2019-05-01,"/office-of-admissions","commonapp.org","referral","Maine",1,1,0,1,0,1,1,0
2019-05-01,"/office-of-admissions","google","organic","Maine",4,0,404,1,0,7,1,403
2019-05-02,"/office-of-admissions","google","organic","Iowa",5,0,176,1,0,6,1,176
2019-05-02,"/office-of-admissions","google","organic","Maine",6,0,81,1,0,6,1,81
2019-05-02,"/office-of-admissions","google","organic","Massachusetts",2,2,0,2,1,2,2,0
2019-05-02,"/office-of-admissions","maine.edu","referral","Maine",1,1,0,1,0,1,1,0
2019-05-03,"/office-of-admissions","app1.us.monsido.com","referral","Maine",1,0,1,1,0,2,1,1
2019-05-03,"/office-of-admissions","bing","organic","Maine",2,0,142,1,0,2,1,142
2019-05-03,"/office-of-admissions","google","organic","Maine",11,1,1075,5,0,16,5,1075
2019-05-03,"/office-of-admissions","google","organic","New York",3,0,200,1,0,3,1,200
2019-05-04,"/office-of-admissions","commonapp.org","referral","Massachusetts",2,0,274,1,0,2,1,274
2019-05-04,"/office-of-admissions","google","organic","Maine",5,1,199,2,1,5,2,200
2019-05-04,"/office-of-admissions","google","organic","Mississippi",1,1,0,1,1,1,1,0
2019-05-04,"/office-of-admissions","google","organic","Texas",2,0,37,1,1,3,1,36
2019-05-05,"/office-of-admissions","google","organic","New York",3,0,58,1,1,3,1,58
2019-05-06,"/office-of-admissions","(direct)","(none)","Maine",1,1,0,1,0,1,1,0
2019-05-06,"/office-of-admissions","bing","organic","New York",3,1,41,2,0,3,2,41
2019-05-06,"/office-of-admissions","google","organic","Maine",5,1,31,3,0,5,3,31
2019-05-06,"/office-of-admissions","google","organic","Mississippi",1,1,0,1,1,1,1,0
2019-05-06,"/office-of-admissions","google","organic","Wisconsin",2,0,32,1,0,3,1,32
2019-05-06,"/office-of-admissions","maine.edu","referral","Maine",1,0,36,1,0,1,1,36
2019-05-07,"/office-of-admissions","google","organic","Maine",6,0,182,2,0,7,2,182
2019-05-07,"/office-of-admissions","google","organic","New York",2,0,26,1,1,2,1,26
2019-05-08,"/office-of-admissions","google","organic","Maine",5,1,561,3,0,6,3,561
2019-05-08,"/office-of-admissions","google","organic","Massachusetts",1,1,0,1,1,1,1,0
2019-05-09,"/office-of-admissions","commonapp.org","referral","Maine",2,0,22,1,0,2,1,22
2019-05-09,"/office-of-admissions","google","organic","Maine",2,2,0,2,0,2,2,0
2019-05-10,"/office-of-admissions","bing","organic","Vermont",2,0,866,1,0,3,1,866
2019-05-10,"/office-of-admissions","google","organic","Maine",1,1,0,1,0,1,1,0
2019-05-10,"/office-of-admissions","google","organic","North Carolina",4,0,150,1,0,7,1,149
2019-05-11,"/office-of-admissions","google","organic","Maine",5,0,264,1,0,9,1,265
2019-05-11,"/office-of-admissions","google","organic","Wisconsin",1,1,0,1,0,1,1,0
2019-05-12,"/office-of-admissions","(direct)","(none)","Georgia",1,1,0,1,1,1,1,0
2019-05-12,"/office-of-admissions","app.commonapp.org","referral","Maine",1,1,0,1,0,1,1,0
2019-05-12,"/office-of-admissions","google","organic","(not set)",3,0,312,1,0,3,1,313
2019-05-12,"/office-of-admissions","google","organic","Maine",2,2,0,2,2,2,2,0
2019-05-13,"/office-of-admissions","google","organic","Florida",1,1,0,1,1,1,1,0
2019-05-13,"/office-of-admissions","google","organic","Maine",20,0,2877,5,0,21,5,4474
2019-05-14,"/office-of-admissions","google","organic","Iowa",4,0,660,1,0,5,1,661
2019-05-14,"/office-of-admissions","google","organic","Maine",7,3,51,5,2,8,5,51
2019-05-14,"/office-of-admissions","google","organic","Penang",1,1,0,1,1,1,1,0
2019-05-15,"/office-of-admissions","(direct)","(none)","Mississippi",1,1,0,1,1,1,1,0
2019-05-15,"/office-of-admissions","commonapp.org","referral","Maine",1,1,0,1,0,1,1,0
2019-05-15,"/office-of-admissions","commonapp.org","referral","New York",2,0,59,1,0,2,1,59
2019-05-15,"/office-of-admissions","google","organic","Maine",22,4,1142,8,2,34,8,1141
2019-05-15,"/office-of-admissions","google","organic","New York",2,2,0,2,2,2,2,0
2019-05-16,"/office-of-admissions","google","cpc","Maine",4,0,73,1,0,4,1,74
2019-05-16,"/office-of-admissions","google","organic","Maine",15,4,582,7,5,17,7,583
2019-05-16,"/office-of-admissions","google","organic","New York",1,1,0,1,1,1,1,0
2019-05-17,"/office-of-admissions","(direct)","(none)","New York",3,0,472,1,1,4,1,472
2019-05-17,"/office-of-admissions","google","organic","Maine",6,2,271,4,2,6,4,271
2019-05-18,"/office-of-admissions","(direct)","(none)","Maryland",1,1,0,1,1,1,1,0
2019-05-18,"/office-of-admissions","google","cpc","Maine",1,1,0,1,0,1,1,0
2019-05-19,"/office-of-admissions","google","organic","Massachusetts",1,0,5,1,0,1,1,5
2019-05-20,"/office-of-admissions","(direct)","(none)","Maine",8,0,534,1,1,22,1,535
2019-05-20,"/office-of-admissions","commonapp.org","referral","Maine",3,0,81,1,0,5,1,81
